,index,year,day,date,oTime,pTime,sTime,spTime,distance,quality,type,oTimeUTC,endTime,max_of_dur_cont
832,836,2005,307,2005-11-03,13:59:03.804,14:00:25.203,14:01:25.576,60.375,613.42059,B,R,2005-11-03T13:59:03.804000Z,2005-11-03T14:01:37.600000Z,0 days 00:02:33.796000
833,837,2005,304,2005-10-31,00:02:00.000,00:03:13.601,00:03:36.442,22.841,195.54933,A,R,2005-10-31T00:02:00.000000Z,2005-10-31T00:03:04.748000Z,0 days 00:01:30
834,838,2005,303,2005-10-30,19:09:48.162,19:10:36.121,19:11:11.693,35.572,323.83209,B,R,2005-10-30T19:09:48.162000Z,2005-10-30T19:11:03.186000Z,0 days 00:01:30
835,839,2005,303,2005-10-30,17:25:22.705,17:25:52.766,17:26:15.068,22.301,190.40883,C,L,2005-10-30T17:25:22.705000Z,2005-10-30T17:26:53.935000Z,0 days 00:01:31.230000
836,840,2005,303,2005-10-30,17:03:54.318,17:05:12.952,17:06:11.277,58.325,587.49868,B,R,2005-10-30T17:03:54.318000Z,2005-10-30T17:05:22.720000Z,0 days 00:01:30
837,841,2005,303,2005-10-30,06:06:54.139,06:07:23.800,06:07:45.800,22.0,187.5588,A,L,2005-10-30T06:06:54.139000Z,2005-10-30T06:08:25.338000Z,0 days 00:01:31.199000
838,842,2005,302,2005-10-29,10:17:15.931,10:18:45.000,10:19:51.065,66.065,687.24572,C,R,2005-10-29T10:17:15.931000Z,2005-10-29T10:20:58.928000Z,0 days 00:03:42.997000
839,843,2005,298,2005-10-25,09:30:16.829,09:31:35.165,09:32:33.269,58.105,584.74396,C,R,2005-10-25T09:30:16.829000Z,2005-10-25T09:33:08.664000Z,0 days 00:02:51.835000
840,844,2005,294,2005-10-21,11:11:38.805,11:12:56.015,11:13:53.285,57.27,574.29211,A,R,2005-10-21T11:11:38.805000Z,2005-10-21T11:16:38.789000Z,0 days 00:04:59.984000
841,845,2005,274,2005-10-01,08:41:43.361,08:42:2.900,08:42:17.392,14.492,118.91496,A,L,2005-10-01T08:41:43.361000Z,2005-10-01T08:42:34.460000Z,0 days 00:01:30
842,846,2005,274,2005-10-01,08:35:20.716,08:35:40.400,08:35:55.000,14.6,119.86834,A,L,2005-10-01T08:35:20.716000Z,2005-10-01T08:36:17.316000Z,0 days 00:01:30
843,847,2005,270,2005-09-27,10:24:32.425,10:24:49.783,10:25:2.658,12.875,104.75969,A,L,2005-09-27T10:24:32.425000Z,2005-09-27T10:25:17.639000Z,0 days 00:01:30
844,848,2005,248,2005-09-05,08:14:09.331,08:14:21.600,08:14:30.700,9.1,72.58033,B,L,2005-09-05T08:14:09.331000Z,2005-09-05T08:14:42.879000Z,0 days 00:01:30
845,849,2005,247,2005-09-04,18:59:33.215,18:59:54.450,19:00:10.200,15.75,130.08161,B,L,2005-09-04T18:59:33.215000Z,2005-09-04T19:00:15.864000Z,0 days 00:01:30
846,850,2005,247,2005-09-04,18:07:32.777,18:07:53.000,18:08:8.000,15.0,123.408,B,L,2005-09-04T18:07:32.777000Z,2005-09-04T18:08:29.784000Z,0 days 00:01:30
847,851,2005,230,2005-08-18,01:40:30.052,01:40:45.050,01:40:56.174,11.124,89.6826,B,L,2005-08-18T01:40:30.052000Z,2005-08-18T01:41:04.451000Z,0 days 00:01:30
848,852,2005,206,2005-07-25,22:06:02.540,22:06:18.306,22:06:30.000,11.694,94.56195,B,L,2005-07-25T22:06:02.540000Z,2005-07-25T22:06:59.234000Z,0 days 00:01:30
849,853,2005,199,2005-07-18,11:45:41.995,11:46:6.858,11:46:25.301,18.441,154.42471,A,L,2005-07-18T11:45:41.995000Z,2005-07-18T11:46:44.135000Z,0 days 00:01:30
850,854,2005,198,2005-07-17,03:10:35.220,03:11:1.400,03:11:20.818,19.418,163.41037,B,L,2005-07-17T03:10:35.220000Z,2005-07-17T03:11:29.819000Z,0 days 00:01:30
851,855,2005,198,2005-07-17,02:48:31.918,02:48:57.518,02:49:16.506,18.988,159.44392,A,L,2005-07-17T02:48:31.918000Z,2005-07-17T02:49:24.399000Z,0 days 00:01:30
852,856,2005,198,2005-07-17,01:50:57.810,01:51:21.000,01:51:38.200,17.2,143.11982,A,L,2005-07-17T01:50:57.810000Z,2005-07-17T01:52:09.809000Z,0 days 00:01:30
853,857,2005,198,2005-07-17,01:27:00.227,01:27:23.206,01:27:40.250,17.044,141.70849,B,L,2005-07-17T01:27:00.227000Z,2005-07-17T01:27:57.019000Z,0 days 00:01:30
854,858,2005,197,2005-07-16,23:47:34.880,23:47:57.800,23:48:14.800,17.0,141.3108,A,L,2005-07-16T23:47:34.880000Z,2005-07-16T23:48:40.075000Z,0 days 00:01:30
855,859,2005,197,2005-07-16,23:45:16.910,23:45:39.900,23:45:56.952,17.052,141.78082,A,L,2005-07-16T23:45:16.910000Z,2005-07-16T23:46:24.009000Z,0 days 00:01:30
856,860,2005,197,2005-07-16,21:47:32.920,21:47:58.950,21:48:18.257,19.307,162.38496,B,L,2005-07-16T21:47:32.920000Z,2005-07-16T21:48:25.970000Z,0 days 00:01:30
857,861,2005,197,2005-07-16,05:35:12.949,05:35:29.600,05:35:41.950,12.35,100.21173,B,L,2005-07-16T05:35:12.949000Z,2005-07-16T05:35:52.348000Z,0 days 00:01:30
858,862,2005,192,2005-07-11,23:27:42.784,23:27:53.300,23:28:1.100,7.8,61.77974,A,L,2005-07-11T23:27:42.784000Z,2005-07-11T23:28:16.483000Z,0 days 00:01:30
859,863,2005,178,2005-06-27,05:37:51.179,05:38:29.400,05:38:57.749,28.349,249.35404,B,R,2005-06-27T05:37:51.179000Z,2005-06-27T05:39:53.778000Z,0 days 00:02:02.599000
860,864,2005,178,2005-06-27,05:11:34.157,05:12:2.200,05:12:23.000,20.8,176.26502,A,L,2005-06-27T05:11:34.157000Z,2005-06-27T05:13:28.956000Z,0 days 00:01:54.799000
861,865,2005,178,2005-06-27,04:53:44.251,04:54:11.149,04:54:31.100,19.951,168.34878,A,L,2005-06-27T04:53:44.251000Z,2005-06-27T04:55:39.100000Z,0 days 00:01:54.849000
862,866,2005,177,2005-06-26,03:12:03.006,03:12:25.050,03:12:41.400,16.35,135.45501,A,L,2005-06-26T03:12:03.006000Z,2005-06-26T03:13:08.955000Z,0 days 00:01:30
863,867,2005,176,2005-06-25,21:47:28.497,21:47:52.900,21:48:11.000,18.1,151.30261,A,L,2005-06-25T21:47:28.497000Z,2005-06-25T21:48:15.597000Z,0 days 00:01:30
864,868,2005,160,2005-06-09,02:12:13.425,02:12:32.300,02:12:46.300,14.0,114.5844,B,L,2005-06-09T02:12:13.425000Z,2005-06-09T02:13:31.124000Z,0 days 00:01:30
865,869,2005,157,2005-06-06,04:22:49.434,04:23:13.500,04:23:31.350,17.85,149.02269,B,L,2005-06-06T04:22:49.434000Z,2005-06-06T04:23:30.182000Z,0 days 00:01:30
866,870,2005,153,2005-06-02,03:05:51.330,03:06:52.000,03:07:37.000,45.0,427.734,,R,2005-06-02T03:05:51.330000Z,2005-06-02T03:09:12.337000Z,0 days 00:03:21.007000
867,871,2005,150,2005-05-30,22:06:09.499,22:06:26.150,22:06:38.500,12.35,100.21173,A,L,2005-05-30T22:06:09.499000Z,2005-05-30T22:06:58.349000Z,0 days 00:01:30
868,872,2005,150,2005-05-30,21:19:37.361,21:19:52.750,21:20:4.164,11.414,92.16162,A,L,2005-05-30T21:19:37.361000Z,2005-05-30T21:20:12.208000Z,0 days 00:01:30
869,873,2005,150,2005-05-30,21:09:13.292,21:09:29.700,21:09:41.870,12.17,98.65783,A,L,2005-05-30T21:09:13.292000Z,2005-05-30T21:09:56.593000Z,0 days 00:01:30
870,874,2005,129,2005-05-09,10:55:45.699,10:55:59.350,10:56:9.475,10.125,81.19769,B,L,2005-05-09T10:55:45.699000Z,2005-05-09T10:56:25.048000Z,0 days 00:01:30
871,875,2005,112,2005-04-22,15:40:48.611,15:41:2.700,15:41:13.150,10.45,83.94872,A,L,2005-04-22T15:40:48.611000Z,2005-04-22T15:44:45.911000Z,0 days 00:03:57.300000
872,876,2005,62,2005-03-03,08:56:04.882,08:56:22.199,08:56:35.043,12.844,104.48832,A,L,2005-03-03T08:56:04.882000Z,2005-03-03T08:57:00.682000Z,0 days 00:01:30
873,877,2005,61,2005-03-02,04:02:34.026,04:03:26.258,04:04:5.000,38.742,357.9222,,R,2005-03-02T04:02:34.026000Z,2005-03-02T04:04:07.768000Z,0 days 00:01:33.742000
874,878,2005,58,2005-02-27,01:55:17.762,01:55:59.237,01:56:30.000,30.763,273.75082,A,R,2005-02-27T01:55:17.762000Z,2005-02-27T01:57:36.524000Z,0 days 00:02:18.762000
875,879,2005,54,2005-02-23,14:40:41.933,14:41:0.400,14:41:14.097,13.697,111.92767,B,L,2005-02-23T14:40:41.933000Z,2005-02-23T14:41:22.882000Z,0 days 00:01:30
876,880,2005,53,2005-02-22,22:12:15.157,22:12:33.600,22:12:47.278,13.68,111.77611,A,L,2005-02-22T22:12:15.157000Z,2005-02-22T22:13:01.555000Z,0 days 00:01:30
877,881,2005,38,2005-02-07,20:05:34.995,20:06:23.800,20:07:0.000,36.2,330.51758,A,R,2005-02-07T20:05:34.995000Z,2005-02-07T20:09:11.194000Z,0 days 00:03:36.199000
878,882,2005,32,2005-02-01,14:47:27.842,14:47:48.200,14:48:3.300,15.1,124.29505,A,L,2005-02-01T14:47:27.842000Z,2005-02-01T14:48:24.642000Z,0 days 00:01:30
879,883,2005,17,2005-01-17,04:29:59.194,04:30:17.111,04:30:30.400,13.289,108.36264,A,L,2005-01-17T04:29:59.194000Z,2005-01-17T04:30:52.083000Z,0 days 00:01:30
880,884,2005,15,2005-01-15,01:08:38.232,01:08:56.242,01:09:9.600,13.358,108.96456,A,L,2005-01-15T01:08:38.232000Z,2005-01-15T01:09:31.989000Z,0 days 00:01:30
881,885,2005,9,2005-01-09,02:46:17.137,02:46:34.400,02:46:47.204,12.804,104.14326,A,L,2005-01-09T02:46:17.137000Z,2005-01-09T02:47:37.737000Z,0 days 00:01:30
882,886,2005,8,2005-01-08,16:59:14.917,16:59:31.500,16:59:43.800,12.3,99.77981,A,L,2005-01-08T16:59:14.917000Z,2005-01-08T17:00:03.417000Z,0 days 00:01:30
883,887,2005,6,2005-01-06,16:25:31.631,16:25:55.272,16:26:12.807,17.535,146.15757,A,L,2005-01-06T16:25:31.631000Z,2005-01-06T16:26:33.361000Z,0 days 00:01:30
884,888,2005,2,2005-01-02,02:19:02.644,02:19:30.350,02:19:50.900,20.55,173.9276,B,L,2005-01-02T02:19:02.644000Z,2005-01-02T02:20:58.293000Z,0 days 00:01:55.649000
885,889,2005,2,2005-01-02,02:05:48.487,02:06:15.000,02:06:34.665,19.665,165.69589,A,L,2005-01-02T02:05:48.487000Z,2005-01-02T02:06:57.485000Z,0 days 00:01:30
886,890,2004,365,2004-12-30,04:04:49.531,04:05:9.666,04:05:24.600,14.934,122.82302,A,R,2004-12-30T04:04:49.531000Z,2004-12-30T04:05:56.864000Z,0 days 00:01:30
887,891,2004,355,2004-12-20,21:39:16.729,21:39:38.500,21:39:54.648,16.148,133.64254,A,L,2004-12-20T21:39:16.729000Z,2004-12-20T21:40:19.226000Z,0 days 00:01:30
888,892,2004,355,2004-12-20,02:38:41.402,02:39:57.018,02:40:53.104,56.086,559.59602,C,R,2004-12-20T02:38:41.402000Z,2004-12-20T02:40:10.533000Z,0 days 00:01:30
889,893,2004,350,2004-12-15,06:59:20.629,06:59:40.076,06:59:54.500,14.424,118.3152,A,L,2004-12-15T06:59:20.629000Z,2004-12-15T07:00:12.551000Z,0 days 00:01:30
890,894,2004,332,2004-11-27,23:44:03.316,23:44:23.000,23:44:37.600,14.6,119.86834,B,L,2004-11-27T23:44:03.316000Z,2004-11-27T23:45:10.315000Z,0 days 00:01:30
891,895,2004,331,2004-11-26,19:25:16.173,19:25:42.800,19:26:2.550,19.75,166.48361,A,L,2004-11-26T19:25:16.173000Z,2004-11-26T19:26:29.371000Z,0 days 00:01:30
892,896,2004,328,2004-11-23,02:26:02.377,02:27:47.998,02:29:6.339,78.342,855.92804,B,R,2004-11-23T02:26:02.377000Z,2004-11-23T02:32:26.378000Z,0 days 00:06:24.001000
893,897,2004,326,2004-11-21,19:13:15.962,19:13:35.275,19:13:49.600,14.325,117.44272,B,L,2004-11-21T19:13:15.962000Z,2004-11-21T19:14:40.687000Z,0 days 00:01:30
894,898,2004,314,2004-11-09,09:07:10.812,09:07:27.800,09:07:40.400,12.6,102.3745,A,L,2004-11-09T09:07:10.812000Z,2004-11-09T09:07:46.512000Z,0 days 00:01:30
895,899,2004,298,2004-10-24,13:08:06.781,13:08:28.150,13:08:44.000,15.85,130.97505,A,L,2004-10-24T13:08:06.781000Z,2004-10-24T13:09:11.628000Z,0 days 00:01:30
896,900,2004,295,2004-10-21,20:26:23.409,20:26:55.300,20:27:18.954,23.654,203.32648,A,R,2004-10-21T20:26:23.409000Z,2004-10-21T20:27:58.108000Z,0 days 00:01:34.699000
897,901,2004,285,2004-10-11,07:31:43.079,07:32:20.073,07:32:47.514,27.439,240.2906,A,R,2004-10-11T07:31:43.079000Z,2004-10-11T07:34:49.004000Z,0 days 00:03:05.925000
898,902,2004,282,2004-10-08,00:47:56.520,00:49:43.349,00:51:2.587,79.238,868.74474,B,R,2004-10-08T00:47:56.520000Z,2004-10-08T00:50:27.170000Z,0 days 00:02:30.650000
899,903,2004,281,2004-10-07,07:16:55.117,07:18:26.901,07:19:34.982,68.08,714.05188,A,R,2004-10-07T07:16:55.117000Z,2004-10-07T07:21:23.214000Z,0 days 00:04:28.097000
900,904,2004,281,2004-10-07,04:41:49.857,04:42:33.000,04:43:5.000,32.0,286.4448,C,R,2004-10-07T04:41:49.857000Z,2004-10-07T04:43:42.857000Z,0 days 00:01:53
901,905,2004,279,2004-10-05,10:41:33.113,10:42:46.368,10:43:40.702,54.336,538.08392,,R,2004-10-05T10:41:33.113000Z,2004-10-05T10:46:08.745000Z,0 days 00:04:35.632000
902,906,2004,275,2004-10-01,18:16:01.482,18:17:28.205,18:18:32.523,64.32,664.31598,B,R,2004-10-01T18:16:01.482000Z,2004-10-01T18:17:40.130000Z,0 days 00:01:38.648000
903,907,2004,273,2004-09-29,21:55:11.419,21:55:42.412,21:56:5.400,22.988,196.94943,B,L,2004-09-29T21:55:11.419000Z,2004-09-29T21:56:14.005000Z,0 days 00:01:30
904,908,2004,271,2004-09-27,23:37:44.030,23:37:59.400,23:38:10.800,11.4,92.04178,A,L,2004-09-27T23:37:44.030000Z,2004-09-27T23:38:28.629000Z,0 days 00:01:30
905,909,2004,259,2004-09-15,17:32:09.197,17:32:30.155,17:32:45.700,15.545,128.25273,A,L,2004-09-15T17:32:09.197000Z,2004-09-15T17:33:07.040000Z,0 days 00:01:30
906,910,2004,256,2004-09-12,13:28:50.452,13:29:22.000,13:29:45.400,23.4,200.88994,C,L,2004-09-12T13:28:50.452000Z,2004-09-12T13:30:03.451000Z,0 days 00:01:30
907,911,2004,255,2004-09-11,01:24:27.607,01:24:48.662,01:25:4.279,15.617,128.89466,A,L,2004-09-11T01:24:27.607000Z,2004-09-11T01:25:14.943000Z,0 days 00:01:30
908,912,2004,254,2004-09-10,16:13:33.044,16:13:53.200,16:14:8.150,14.95,122.9648,A,L,2004-09-10T16:13:33.044000Z,2004-09-10T16:14:26.844000Z,0 days 00:01:30
909,913,2004,248,2004-09-04,01:59:42.020,02:00:8.850,02:00:28.750,19.9,167.87521,A,L,2004-09-04T01:59:42.020000Z,2004-09-04T02:00:48.169000Z,0 days 00:01:30
910,914,2004,212,2004-07-30,06:54:06.896,06:54:29.100,06:54:45.569,16.469,136.52438,A,L,2004-07-30T06:54:06.896000Z,2004-07-30T06:55:06.795000Z,0 days 00:01:30
911,915,2004,212,2004-07-30,05:45:33.798,05:45:55.100,05:46:10.900,15.8,130.52822,A,L,2004-07-30T05:45:33.798000Z,2004-07-30T05:46:18.698000Z,0 days 00:01:30
912,916,2004,207,2004-07-25,20:59:57.989,21:00:20.100,21:00:36.500,16.4,135.90418,B,L,2004-07-25T20:59:57.989000Z,2004-07-25T21:00:37.694000Z,0 days 00:01:30
913,917,2004,201,2004-07-19,10:12:30.700,10:12:45.800,10:12:57.000,11.2,90.33158,A,L,2004-07-19T10:12:30.700000Z,2004-07-19T10:13:05.301000Z,0 days 00:01:30
914,918,2004,196,2004-07-14,23:10:34.866,23:10:57.333,23:11:13.997,16.664,138.27931,A,L,2004-07-14T23:10:34.866000Z,2004-07-14T23:11:38.531000Z,0 days 00:01:30
915,919,2004,172,2004-06-20,16:32:30.968,16:32:56.708,16:33:15.800,19.092,160.4018,A,L,2004-06-20T16:32:30.968000Z,2004-06-20T16:33:12.260000Z,0 days 00:01:30
916,920,2004,162,2004-06-10,10:31:18.874,10:31:51.524,10:32:15.741,24.217,208.74677,A,R,2004-06-10T10:31:18.874000Z,2004-06-10T10:33:02.350000Z,0 days 00:01:43.476000
917,921,2004,162,2004-06-10,05:44:08.702,05:44:32.700,05:44:50.500,17.8,148.56734,B,L,2004-06-10T05:44:08.702000Z,2004-06-10T05:45:32.000000Z,0 days 00:01:30
918,922,2004,31,2004-01-31,04:09:42.421,04:10:2.600,04:10:17.567,14.967,123.11546,A,L,2004-01-31T04:09:42.421000Z,2004-01-31T04:10:44.820000Z,0 days 00:01:30
919,923,2004,21,2004-01-21,17:43:20.337,17:43:38.300,17:43:51.623,13.323,108.65919,A,L,2004-01-21T17:43:20.337000Z,2004-01-21T17:44:21.038000Z,0 days 00:01:30
920,924,2003,363,2003-12-29,20:12:19.913,20:12:44.304,20:13:2.395,18.091,151.22044,B,L,2003-12-29T20:12:19.913000Z,2003-12-29T20:13:45.607000Z,0 days 00:01:30
921,925,2003,356,2003-12-22,23:35:44.883,23:35:58.500,23:36:8.600,10.1,80.98645,A,L,2003-12-22T23:35:44.883000Z,2003-12-22T23:36:21.381000Z,0 days 00:01:30
922,926,2003,344,2003-12-10,23:00:36.069,23:01:30.293,23:02:10.517,40.219,374.09546,,R,2003-12-10T23:00:36.069000Z,2003-12-10T23:01:45.022000Z,0 days 00:01:30
923,927,2003,341,2003-12-07,15:40:16.714,15:41:48.407,15:42:56.418,68.011,713.1272,A,R,2003-12-07T15:40:16.714000Z,2003-12-07T15:42:57.307000Z,0 days 00:02:40.593000
924,928,2003,333,2003-11-29,21:40:03.317,21:41:26.632,21:42:28.429,61.797,631.61182,B,R,2003-11-29T21:40:03.317000Z,2003-11-29T21:41:30.136000Z,0 days 00:01:30
925,929,2003,327,2003-11-23,05:36:44.017,05:38:7.989,05:39:10.273,62.284,637.88149,B,R,2003-11-23T05:36:44.017000Z,2003-11-23T05:38:54.026000Z,0 days 00:02:10.009000
926,930,2003,323,2003-11-19,03:10:02.058,03:10:17.900,03:10:29.650,11.75,95.04281,B,L,2003-11-19T03:10:02.058000Z,2003-11-19T03:10:43.158000Z,0 days 00:01:30
927,931,2003,320,2003-11-16,18:30:47.241,18:32:7.317,18:33:6.719,59.398,601.02747,A,R,2003-11-16T18:30:47.241000Z,2003-11-16T18:36:20.920000Z,0 days 00:05:33.679000
928,932,2003,320,2003-11-16,07:22:47.318,07:24:8.109,07:25:8.034,59.926,607.70966,B,R,2003-11-16T07:22:47.318000Z,2003-11-16T07:30:03.208000Z,0 days 00:07:15.890000
929,933,2003,319,2003-11-15,21:58:22.882,21:58:43.447,21:58:58.700,15.253,125.65388,B,L,2003-11-15T21:58:22.882000Z,2003-11-15T21:59:29.434000Z,0 days 00:01:30
930,934,2003,309,2003-11-05,01:52:39.833,01:52:43.575,01:52:46.350,2.775,21.3853,A,L,2003-11-05T01:52:39.833000Z,2003-11-05T01:53:14.258000Z,0 days 00:01:30
931,935,2003,303,2003-10-30,12:19:55.690,12:20:26.469,12:20:49.298,22.829,195.43257,B,R,2003-10-30T12:19:55.690000Z,2003-10-30T12:21:10.221000Z,0 days 00:01:30
932,936,2003,301,2003-10-28,07:00:35.375,07:01:53.365,07:02:51.212,57.847,581.50594,A,R,2003-10-28T07:00:35.375000Z,2003-10-28T07:01:57.258000Z,0 days 00:01:30
933,937,2003,299,2003-10-26,19:05:02.751,19:05:19.200,19:05:31.400,12.2,98.91662,A,L,2003-10-26T19:05:02.751000Z,2003-10-26T19:05:42.547000Z,0 days 00:01:30
934,938,2003,289,2003-10-16,04:40:04.833,04:40:42.178,04:41:9.877,27.699,242.87192,A,R,2003-10-16T04:40:04.833000Z,2003-10-16T04:41:52.655000Z,0 days 00:01:47.822000
935,939,2003,280,2003-10-07,18:56:31.599,18:56:34.700,18:56:37.000,2.3,17.67821,B,L,2003-10-07T18:56:31.599000Z,2003-10-07T18:56:49.450000Z,0 days 00:01:30
936,940,2003,257,2003-09-14,02:22:12.187,02:22:38.347,02:22:57.750,19.403,163.27174,A,L,2003-09-14T02:22:12.187000Z,2003-09-14T02:23:11.840000Z,0 days 00:01:30
937,941,2003,251,2003-09-08,14:32:42.040,14:33:1.050,14:33:15.150,14.1,115.46293,A,L,2003-09-08T14:32:42.040000Z,2003-09-08T14:33:25.989000Z,0 days 00:01:30
938,942,2003,245,2003-09-02,09:38:33.446,09:39:53.199,09:40:52.354,59.156,597.96655,B,R,2003-09-02T09:38:33.446000Z,2003-09-02T09:41:15.246000Z,0 days 00:02:41.800000
939,943,2003,244,2003-09-01,07:01:00.985,07:02:24.401,07:03:26.273,61.872,632.57606,B,R,2003-09-01T07:01:00.985000Z,2003-09-01T07:02:29.833000Z,0 days 00:01:30
940,944,2003,242,2003-08-30,19:21:17.036,19:22:36.443,19:23:35.341,58.898,594.70811,B,R,2003-08-30T19:21:17.036000Z,2003-08-30T19:23:26.590000Z,0 days 00:02:09.554000
941,945,2003,236,2003-08-24,01:09:57.573,01:10:15.100,01:10:28.100,13.0,105.846,A,L,2003-08-24T01:09:57.573000Z,2003-08-24T01:10:37.472000Z,0 days 00:01:30
942,946,2003,234,2003-08-22,22:01:22.851,22:01:52.643,22:02:14.740,22.097,188.47707,B,R,2003-08-22T22:01:22.851000Z,2003-08-22T22:02:27.204000Z,0 days 00:01:30
943,947,2003,234,2003-08-22,11:33:13.859,11:34:34.991,11:35:35.169,60.178,610.91399,B,R,2003-08-22T11:33:13.859000Z,2003-08-22T11:35:10.866000Z,0 days 00:01:57.007000
944,948,2003,234,2003-08-22,03:27:38.750,03:27:43.800,03:27:47.545,3.745,29.01528,B,L,2003-08-22T03:27:38.750000Z,2003-08-22T03:28:00.999000Z,0 days 00:01:30
945,949,2003,229,2003-08-17,15:37:13.779,15:38:35.706,15:39:36.473,60.767,618.41811,A,R,2003-08-17T15:37:13.779000Z,2003-08-17T15:42:41.073000Z,0 days 00:05:27.294000
946,950,2003,227,2003-08-15,16:10:52.227,16:12:12.801,16:13:12.565,59.764,605.65713,A,R,2003-08-15T16:10:52.227000Z,2003-08-15T16:13:21.426000Z,0 days 00:02:29.199000
947,951,2003,219,2003-08-07,17:00:03.768,17:00:21.700,17:00:35.000,13.3,108.45857,A,L,2003-08-07T17:00:03.768000Z,2003-08-07T17:00:46.070000Z,0 days 00:01:30
948,952,2003,188,2003-07-07,15:08:14.303,15:08:19.760,15:08:23.807,4.047,31.40716,A,L,2003-07-07T15:08:14.303000Z,2003-07-07T15:08:49.542000Z,0 days 00:01:30
949,953,2003,175,2003-06-24,14:36:07.299,14:36:31.500,14:36:49.450,17.95,149.93402,A,L,2003-06-24T14:36:07.299000Z,2003-06-24T14:37:23.799000Z,0 days 00:01:30
950,954,2003,168,2003-06-17,15:43:55.987,15:45:3.913,15:45:54.296,50.383,490.45187,B,R,2003-06-17T15:43:55.987000Z,2003-06-17T15:45:50.072000Z,0 days 00:01:54.085000
951,955,2003,162,2003-06-11,13:29:29.602,13:29:50.500,13:30:6.000,15.5,127.85175,B,L,2003-06-11T13:29:29.602000Z,2003-06-11T13:31:09.102000Z,0 days 00:01:39.500000
952,956,2003,157,2003-06-06,03:37:29.596,03:37:36.000,03:37:40.750,4.75,37.00511,B,L,2003-06-06T03:37:29.596000Z,2003-06-06T03:38:43.599000Z,0 days 00:01:30
953,957,2003,152,2003-06-01,01:37:17.848,01:38:49.807,01:39:58.015,68.208,715.76526,A,R,2003-06-01T01:37:17.848000Z,2003-06-01T01:40:20.039000Z,0 days 00:03:02.191000
954,958,2003,126,2003-05-06,01:20:35.809,01:20:48.550,01:20:58.000,9.45,75.51278,A,L,2003-05-06T01:20:35.809000Z,2003-05-06T01:21:37.258000Z,0 days 00:01:30
955,959,2003,124,2003-05-04,08:04:04.085,08:04:29.601,08:04:48.525,18.926,158.87131,A,R,2003-05-04T08:04:04.085000Z,2003-05-04T08:05:07.485000Z,0 days 00:01:30
956,960,2003,121,2003-05-01,20:04:51.494,20:06:9.470,20:07:7.306,57.836,581.36749,A,R,2003-05-01T20:04:51.494000Z,2003-05-01T20:09:25.025000Z,0 days 00:04:33.531000
957,961,2003,119,2003-04-29,01:51:23.465,01:52:44.947,01:53:45.384,60.437,614.21012,A,R,2003-04-29T01:51:23.465000Z,2003-04-29T01:57:27.818000Z,0 days 00:06:04.353000
958,962,2003,64,2003-03-05,17:21:26.303,17:21:57.655,17:22:20.909,23.254,199.49189,B,R,2003-03-05T17:21:26.303000Z,2003-03-05T17:23:09.647000Z,0 days 00:01:43.344000
959,963,2003,38,2003-02-07,23:16:57.451,23:17:25.303,23:17:45.961,20.658,174.93671,A,L,2003-02-07T23:16:57.451000Z,2003-02-07T23:18:22.148000Z,0 days 00:01:30
960,964,2003,5,2003-01-05,13:44:22.360,13:45:46.843,13:46:49.506,62.663,642.77473,A,R,2003-01-05T13:44:22.360000Z,2003-01-05T13:49:05.514000Z,0 days 00:04:43.154000
961,965,2002,357,2002-12-23,04:02:36.029,04:03:55.629,04:04:54.670,59.041,596.51169,C,R,2002-12-23T04:02:36.029000Z,2002-12-23T04:07:36.399000Z,0 days 00:05:00.370000
962,966,2002,356,2002-12-22,01:27:09.231,01:27:12.756,01:27:15.370,2.614,20.12664,,L,2002-12-22T01:27:09.231000Z,2002-12-22T01:27:31.474000Z,0 days 00:01:30
963,967,2002,356,2002-12-22,00:37:02.327,00:37:27.000,00:37:45.300,18.3,153.13037,B,L,2002-12-22T00:37:02.327000Z,2002-12-22T00:38:34.334000Z,0 days 00:01:32.007000
964,968,2002,355,2002-12-21,07:55:49.743,07:56:4.100,07:56:14.749,10.649,85.63763,B,L,2002-12-21T07:55:49.743000Z,2002-12-21T07:56:25.693000Z,0 days 00:01:30
965,969,2002,354,2002-12-20,20:27:24.616,20:28:7.406,20:28:39.144,31.738,283.7453,C,R,2002-12-20T20:27:24.616000Z,2002-12-20T20:28:38.208000Z,0 days 00:01:30
966,970,2002,347,2002-12-13,01:19:44.714,01:21:10.149,01:22:13.518,63.369,651.92249,B,R,2002-12-13T01:19:44.714000Z,2002-12-13T01:22:18.563000Z,0 days 00:02:33.849000
967,971,2002,343,2002-12-09,09:35:04.812,09:36:17.634,09:37:11.645,54.012,534.12726,B,R,2002-12-09T09:35:04.812000Z,2002-12-09T09:39:54.179000Z,0 days 00:04:49.367000
968,972,2002,342,2002-12-08,19:10:59.406,19:11:43.001,19:12:15.335,32.334,289.89463,B,R,2002-12-08T19:10:59.406000Z,2002-12-08T19:14:17.405000Z,0 days 00:03:17.999000
969,973,2002,336,2002-12-02,04:58:53.290,05:00:19.650,05:01:23.705,64.055,660.84772,A,R,2002-12-02T04:58:53.290000Z,2002-12-02T05:04:09.639000Z,0 days 00:05:16.349000
970,974,2002,328,2002-11-24,06:59:55.932,07:00:32.961,07:01:0.426,27.465,240.54421,B,R,2002-11-24T06:59:55.932000Z,2002-11-24T07:01:32.970000Z,0 days 00:01:37.038000
